sea_surf_lat,sea_surf_h
28.7013040520099,-28.1948471069336
28.701310388484,-28.1627559661865
28.7013103900776,-28.2103176116943
28.7013103886216,-28.166862487793
28.7013103891007,-28.1811599731445
28.7013167268294,-28.1771469116211
28.7013167279728,-28.2112731933594
28.7013167279377,-28.21022605896
28.7013167309604,-28.300443649292
28.7013167306985,-28.2926273345947
28.7013230625659,-28.1886081695557
28.7013230615469,-28.1581935882568
28.7013294028696,-28.2419204711914
28.7013294006795,-28.1765537261963
28.7013357385434,-28.1468887329102
28.7013357396858,-28.1809844970703
28.7013357392998,-28.1694622039795
28.7013357425435,-28.2662754058838
28.7013420773789,-28.1357955932617
28.7013420790147,-28.1846160888672
28.7013420792732,-28.1923332214355
28.7013420805873,-28.2315540313721
28.7013484213471,-28.2672119140625
28.7013484219551,-28.2853565216064
28.701354757852,-28.1649265289307
28.7013547618496,-28.2842407226562
28.7013547559926,-28.1094303131104
28.7013610985315,-28.1760368347168
28.7013610980218,-28.1608219146729
28.7013611010949,-28.2525463104248
28.7013611005544,-28.2364139556885
28.7013674411955,-28.2349147796631
28.701367440119,-28.2027835845947
28.7013737827647,-28.2493991851807
28.7013801213436,-28.1604080200195
28.7013801218495,-28.1755084991455
28.7013801248265,-28.2643623352051
28.7013801247499,-28.262077331543
28.7013864671445,-28.2769966125488
28.7013991512015,-28.2472972869873
28.7014118400745,-28.3376445770264
28.7014118337775,-28.1496925354004
28.7014118394153,-28.3179664611816
28.7014181822174,-28.2519474029541
28.7014181807165,-28.2071495056152
28.7014181791203,-28.1595058441162
28.7014245266783,-28.2499370574951
28.7014308716604,-28.2495212554932
28.7014308706496,-28.2193489074707
28.7014308695098,-28.1853294372559
28.7014308691398,-28.1742858886719
28.7014308667104,-28.1017723083496
28.7014372141413,-28.1602458953857
28.701437215362,-28.1966781616211
28.7014499075731,-28.2191600799561
28.7014499054836,-28.1567935943604
28.7014499072267,-28.2088222503662
28.7014499072358,-28.2090930938721
28.7014626060684,-28.3413162231445
28.7014689527534,-28.3029384613037
28.7014752989108,-28.2331924438477
28.7014816463067,-28.1845607757568
28.7014816449002,-28.142578125
28.701487995758,-28.1812019348145
28.7014879985662,-28.2650241851807
28.701487997889,-28.2448101043701
28.7014879957006,-28.1794891357422
28.7014879990456,-28.279333114624
28.7014879966054,-28.2064952850342
28.7015006970947,-28.1979999542236
28.7015006949688,-28.1345443725586
28.7015006948934,-28.1322917938232
28.7015006955981,-28.1533260345459
28.7015070466312,-28.1475925445557
28.7015070509076,-28.275239944458
28.7015134014987,-28.2393417358398
28.7015134001455,-28.1989498138428
28.7015134005626,-28.2113971710205
28.7015197564507,-28.3164138793945
28.7015261035145,-28.1406230926514
28.7015261065548,-28.231372833252
28.7015324594049,-28.21067237854
28.7015324630854,-28.3205318450928
28.7015324617796,-28.2815551757812
28.7015324600172,-28.2289485931396
28.7015388137815,-28.2742214202881
28.7015388114993,-28.2061023712158
28.7015451686642,-28.3065738677979
28.7015451692043,-28.3226947784424
28.701551519565,-28.1735439300537
28.7015515194006,-28.1686344146729
28.7015515240351,-28.3069744110107
28.7015515195118,-28.1719551086426
28.7015578753601,-28.1681385040283
28.7015578772085,-28.2233085632324
28.7015642315742,-28.1260223388672
28.7015705934144,-28.2635059356689
28.7015769520749,-28.2870025634766
28.7015833115069,-28.3425331115723
28.701583306567,-28.1950798034668
28.7015833059551,-28.1768131256104
28.7015833111678,-28.3324108123779
28.7015896682257,-28.2693195343018
28.7015896656784,-28.1932849884033
28.7015960254341,-28.1910552978516
28.7015960285163,-28.2830562591553
28.7016023860952,-28.195987701416
28.7016087469074,-28.1853809356689
28.7016151072588,-28.1407775878906
28.7016151089438,-28.1910743713379
28.7016214740024,-28.2665576934814
28.7016278326737,-28.1307697296143
28.7016278346267,-28.1890640258789
28.7016278337372,-28.1625118255615
28.7016278358354,-28.2251453399658
28.7016342001733,-28.2377128601074
28.701634202905,-28.3192520141602
28.7016405682581,-28.3411540985107
28.7016405651857,-28.2494449615479
28.7016469289101,-28.2015819549561
28.7016469324926,-28.3085174560547
28.7016532981753,-28.2977905273438
28.7016532980888,-28.2952079772949
28.7016532990379,-28.3235397338867
28.7016532963371,-28.242919921875
28.7016596632953,-28.2487678527832
28.7016723977385,-28.2110347747803
28.7016723977461,-28.2112636566162
28.7016723975317,-28.2048625946045
28.7016724000154,-28.2790012359619
28.7016723994722,-28.2627868652344
28.7016787686979,-28.2991600036621
28.7016787655877,-28.20631980896
28.701678770377,-28.3492813110352
28.7016851375841,-28.2749176025391
28.7016851344755,-28.1821231842041
28.7016851355903,-28.2154006958008
28.7016851353264,-28.2075214385986
28.7016851365708,-28.2446689605713
28.7016851370716,-28.2596168518066
28.7016851362819,-28.2360439300537
28.7016915095626,-28.2923202514648
28.7016915053462,-28.1664581298828
28.7016915088715,-28.2716884613037
28.7016915076367,-28.2348289489746
28.70169787675,-28.1725635528564
28.7016978777692,-28.2029876708984
28.7017042471814,-28.127010345459
28.7017042509349,-28.2390537261963
28.7017106226866,-28.2101287841797
28.701710621677,-28.1799907684326
28.701710621537,-28.1758117675781
28.7017106226253,-28.2082977294922
28.7017106235774,-28.2367210388184
28.7017169927919,-28.13747215271
28.7017233681831,-28.1711711883545
28.7017233693882,-28.2071437835693
28.7017233698253,-28.220193862915
28.7017233698513,-28.2209701538086
28.701729746524,-28.2696952819824
28.7017297496631,-28.3633975982666
28.7017361193911,-28.1814498901367
28.7017361194755,-28.1839714050293
28.7017424944012,-28.1316356658936
28.701742497275,-28.2174205780029
28.7017424976768,-28.2294158935547
28.7017424955987,-28.1673812866211
28.7017488746689,-28.2738819122314
28.7017488732713,-28.2321624755859
28.7017552481586,-28.1332874298096
28.7017552499478,-28.186695098877
28.701761626547,-28.1150074005127
28.7017616291908,-28.1939277648926
28.7017616276891,-28.1491012573242
28.7017680097165,-28.2437839508057
28.7017680095767,-28.2396106719971
28.7017680086643,-28.2123737335205
28.7017743893301,-28.2138633728027
28.7017743875857,-28.1617908477783
28.7017743886328,-28.1930484771729
28.7017807731912,-28.2864379882812
28.7017935377837,-28.2364025115967
28.7017999242451,-28.31298828125
28.7017999200872,-28.1888694763184
28.7017999189294,-28.1543102264404
28.7018063050346,-28.2239017486572
28.70180630509,-28.2255554199219
28.7018063062577,-28.2604122161865
28.7018063037026,-28.1841411590576
28.7018126893383,-28.1864395141602
28.7018126920007,-28.2659130096436
28.7018126906183,-28.2246494293213
28.7018190788832,-28.2804489135742
28.7018190788386,-28.2791175842285
28.7018254645455,-28.2334671020508
28.7018254621034,-28.1605701446533
28.7018254614577,-28.1412963867188
28.7018254666242,-28.2955207824707
28.7018254642268,-28.2239551544189
28.701838241156,-28.2216205596924
28.701838239954,-28.1857414245605
28.7018446327328,-28.2753238677979
28.7018446304563,-28.2073669433594
28.701844634457,-28.3267917633057
28.7018446291592,-28.1686477661133
28.7018510242177,-28.3007965087891
28.7018510231488,-28.2688903808594
28.701857412915,-28.2174873352051
28.7018638033212,-28.1595268249512
28.7018638046313,-28.1986331939697
28.7018638054175,-28.2221031188965
28.7018638061448,-28.2438125610352
28.7018638060849,-28.2420253753662
28.7018701994341,-28.2461681365967
28.7018702018705,-28.3188953399658
28.7018701997207,-28.2547225952148
28.7018765936215,-28.2494983673096
28.7018829879476,-28.2310619354248
28.7018829913969,-28.3340263366699
28.7018829864444,-28.1861896514893
28.7018893839279,-28.2360172271729
28.7018893815043,-28.1636734008789
28.7018893819502,-28.17698097229
28.7018893828729,-28.2045269012451
28.7018893858974,-28.2948093414307
28.7018893832403,-28.2154941558838
28.7018893852266,-28.2747859954834
28.7018957807833,-28.2410335540771
28.7018957802996,-28.2265968322754
28.7018957815515,-28.2639636993408
28.701902176567,-28.2163867950439
28.7019085733468,-28.1668167114258
28.7019085730071,-28.1566772460938
28.7019085746785,-28.2065715789795
28.7019149736394,-28.1673774719238
28.7019149782074,-28.3037338256836
28.7019149784809,-28.311897277832
28.7019213781392,-28.2935791015625
28.7019277773736,-28.2382984161377
28.7019277744077,-28.1497631072998
28.7019341793589,-28.2386875152588
28.7019405774516,-28.1248664855957
28.7019405789175,-28.1686229705811
28.7019405832098,-28.2967510223389
28.7019469849619,-28.2371406555176
28.7019533866294,-28.1484050750732
28.7019533868866,-28.1560840606689
28.7019533883408,-28.1994934082031
28.701959795765,-28.3129463195801
28.7019661986206,-28.2063655853271
28.7019790150883,-28.2340908050537
28.7019790134027,-28.1837730407715
28.7019854238445,-28.2233772277832
28.7019854264154,-28.3001194000244
28.7019918324145,-28.1802883148193
28.7019918299469,-28.1066284179688
28.7019982423289,-28.1790008544922
28.7019982432067,-28.2052040100098
28.7020046558021,-28.2000408172607
28.7020046547836,-28.1696395874023
28.7020110669062,-28.1519947052002
28.7020110662206,-28.1315288543701
28.702017484819,-28.2802772521973
28.7020174839067,-28.253044128418
28.7020303085805,-28.1244964599609
28.7020303136017,-28.2743797302246
28.7020367261676,-28.1622676849365
28.7020367247996,-28.121431350708
28.70203672585,-28.1527843475342
28.7020431427183,-28.1421527862549
28.7020431443681,-28.1913986206055
28.702049565197,-28.2720413208008
28.7020495636331,-28.2253608703613
28.7020559829351,-28.2049236297607
28.7020624048078,-28.262825012207
28.7020624052448,-28.2758693695068
28.7020624035442,-28.2251071929932
28.7020688269316,-28.3298454284668
28.7020688238566,-28.23805809021
28.7020752477373,-28.302038192749
28.7020752445551,-28.2070484161377
28.702081671283,-28.3290996551514
28.7020816706467,-28.3101081848145
28.7020816684997,-28.246021270752
28.702088093426,-28.2873954772949
28.7020880934526,-28.2881927490234
28.7020880887379,-28.1474609375
28.7020880929101,-28.2719955444336
28.7020945143296,-28.1818180084229
28.702094514913,-28.1992340087891
28.7020945198681,-28.3471374511719
28.7021009397486,-28.1822662353516
28.7021009419453,-28.2478332519531
28.7021073679948,-28.2421684265137
28.702113795331,-28.2481060028076
28.702113795324,-28.2478981018066
28.7021137959214,-28.2657299041748
28.7021202226551,-28.2269115447998
28.7021266553858,-28.3689556121826
28.7021330805054,-28.1999263763428
28.7021330842768,-28.3124980926514
28.7021459470917,-28.3270683288574
28.7021523748033,-28.1841602325439
28.702152377126,-28.253490447998
