sea_down_lat,sea_down_h
28.7146796622271,-29.4866123199463
28.7147053860684,-30.3582916259766
28.7147118115872,-30.4065990447998
28.7147375057766,-30.3503608703613
28.7147503059877,-28.9417743682861
28.7147503534725,-30.3278656005859
28.7147760208403,-29.455020904541
28.7147825492702,-32.5804634094238
28.7147889004229,-30.4174976348877
28.7148017094779,-29.2451267242432
28.7148146003732,-30.4474563598633
28.7148531468839,-30.3523178100586
28.7148531491622,-30.4202823638916
28.714898125458,-30.4254245758057
28.7149688053069,-30.5079364776611
28.7149688015827,-30.3968372344971
28.7150008214863,-30.3500366210938
28.7150715733241,-30.313814163208
28.7150715307692,-29.0749530792236
28.7151873413901,-30.5251197814941
28.7151937464976,-29.8063659667969
28.7152258695702,-29.0865612030029
28.7152388267661,-32.0244445800781
28.7152452035391,-30.4640464782715
28.7152451574601,-29.1201610565186
28.7152516273722,-30.2816638946533
28.7152644908437,-30.4639739990234
28.7152965917817,-29.3476028442383
28.7153287462317,-29.9090843200684
28.7153351777334,-30.0271492004395
28.7153480326404,-30.1018447875977
28.7153544652612,-30.3029956817627
28.7153608954818,-30.4391479492188
28.715386600249,-30.571102142334
28.7153930171999,-30.3459873199463
28.7154444080653,-30.5450572967529
28.7154637101699,-31.6568737030029
28.7154636716222,-30.5071697235107
28.7155021955536,-30.5060997009277
28.7155214813124,-31.305103302002
28.7155599625458,-30.5452003479004
28.7155663989913,-31.1303157806396
28.7155792145117,-30.6188659667969
28.7155920576274,-30.970142364502
28.7155984412012,-30.0280361175537
28.7156113010747,-30.9379787445068
28.7156112698375,-30.0063571929932
28.7156112557971,-29.6181697845459
28.7156241249982,-30.8190517425537
28.7156241223549,-30.7402191162109
28.7156561822771,-30.716911315918
28.715681769113,-29.0336437225342
28.7157074463752,-30.1650085449219
28.7157138604564,-30.3278656005859
28.7157266956227,-30.8971252441406
28.7157266906815,-30.7497634887695
28.7157266942573,-30.8564052581787
28.715733100461,-30.847599029541
28.7157459100571,-30.6959934234619
28.7157587142708,-30.4597797393799
28.7157650668273,-28.9409008026123
28.7157846064801,-38.5927848815918
28.7158099532788,-30.6863174438477
28.7158676134458,-32.4357757568359
28.71588033282,-30.1430702209473
28.7158867376099,-30.3612632751465
28.7158995350785,-30.4756202697754
28.7159443569942,-32.2090148925781
28.7159506493195,-29.2359561920166
28.7159762627132,-30.5672283172607
28.7159826610828,-30.7935066223145
28.7159890424222,-30.5254707336426
28.7159954466101,-30.9808254241943
28.7160146070803,-30.7899684906006
28.7160273752384,-30.5390892028809
28.7160337661424,-30.6803588867188
28.716052919831,-30.5343055725098
28.7160656953457,-30.6964893341064
28.7160656909491,-30.565372467041
28.7160721042313,-31.4851684570312
28.7160784541602,-30.4727306365967
28.7161103666127,-30.4740619659424
28.7161805350892,-30.5673046112061
28.7161805071042,-29.7632713317871
28.7161932936542,-30.7802047729492
28.716212413625,-30.6706886291504
28.7162187518741,-29.6748104095459
28.7162569940415,-29.9489154815674
28.7162633326913,-29.0334129333496
28.7162889869267,-30.9273242950439
28.7163144082129,-30.5064182281494
28.7163146548829,-37.8323402404785
28.7163271414282,-31.0479011535645
28.7163589116143,-30.7914810180664
28.7163652252429,-29.5988273620605
28.7163906783482,-30.7247772216797
28.7164161302265,-32.0429267883301
28.7164541913205,-30.8974800109863
28.7164668357712,-29.3687553405762
28.7165430185153,-30.4052848815918
28.7165620530258,-30.5498046875
28.7165620574198,-30.6808586120605
28.7165937119096,-29.0650234222412
28.7165937655289,-30.6337471008301
28.716625473307,-30.8321914672852
28.7166634817757,-30.097541809082
28.7166825065795,-30.4509563446045
28.7167205279794,-30.5970897674561
28.7167394846058,-29.1394214630127
28.7167965434965,-30.6421051025391
28.7168218761561,-30.6247825622559
28.7168282092566,-30.6378517150879
28.7168472006436,-30.4965915679932
28.7168598771162,-30.8691139221191
28.7169168233427,-29.8644695281982
28.7169295198708,-30.8836154937744
28.716948502073,-30.6069889068604
28.7170371158474,-30.4326705932617
28.7170434504584,-30.6072120666504
28.7170434055431,-29.2977676391602
28.7170497281574,-29.0843563079834
28.7170624387717,-30.5830345153809
28.7170814234857,-30.4540596008301
28.7171003937464,-29.8908195495605
28.7171194161089,-30.8756847381592
28.7171320740998,-30.8797397613525
28.7171320491872,-30.13645362854
28.7171637101865,-30.4868869781494
28.717201701455,-30.7513847351074
28.7172333520021,-30.6342506408691
28.7172587035047,-31.4121379852295
28.7172586763139,-30.6008167266846
28.717265019366,-30.9689903259277
28.7172713588882,-31.1998901367188
28.7172840087549,-30.7792510986328
28.7173030059185,-30.7843074798584
28.7173790041159,-30.7139167785645
28.7174233452016,-30.5570735931396
28.7174423593678,-30.7071361541748
28.7174551204326,-33.3085556030273
28.7174549793385,-29.1286945343018
28.7174930567977,-30.6204853057861
28.7174993966074,-30.6234455108643
28.7175310895902,-30.5097465515137
28.717537433099,-30.6040000915527
28.71754376608,-30.8121395111084
28.7175437677561,-30.8621597290039
28.7175627605901,-29.9170475006104
28.7175754790308,-30.8944149017334
28.7175818089001,-30.5223522186279
28.717581803086,-30.3488388061523
28.7176135289678,-30.4677028656006
28.7176262216586,-30.5617599487305
28.7176516094418,-30.6527328491211
28.7176706414753,-30.3576278686523
28.7177087321939,-30.2961826324463
28.7177277959716,-30.6783142089844
28.7177404947848,-30.5716896057129
28.7177595523837,-30.6409931182861
28.7177595572675,-30.7867527008057
28.7177976494029,-29.9450778961182
28.7178421652485,-30.6658821105957
28.7178421750269,-30.9577331542969
28.717842178335,-31.0564670562744
28.7178485253792,-30.7414436340332
28.7178676032788,-30.7969570159912
28.717867594204,-30.5261039733887
28.71789303058,-30.4801082611084
28.7178993571501,-29.4922847747803
28.7179057563673,-30.5998725891113
